pass,pass_name,row_id,kind,phase,step_i,item_key,start_x,start_y,start_z,start_rx,start_ry,start_rz,send_x,send_y,send_z,send_rx,send_ry,send_rz,target_x,target_y,target_z,target_rx,target_ry,target_rz,meas_x,meas_y,meas_z,meas_rx,meas_ry,meas_rz,ex,ey,ez,err_xyz,erx,ery,erz,err_r
0,baseline,69,base,pick_base,1,lettuce,166.1,-72.4,167.6,-149.89,0.12,-90.04,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.4,154.7,289.7,-149.43,-1.09,0.21,-0.6000000000000014,4.699999999999989,-10.300000000000011,11.337548235840064,-4.430000000000007,-1.0900000000000034,0.2100000000000079,4.566957411669182
0,baseline,70,base,pick_base,2,cheese,19.4,154.7,289.7,-149.43,-1.09,0.21,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.4,154.7,289.7,-149.43,-1.09,0.21,-0.6000000000000014,4.699999999999989,-10.300000000000011,11.337548235840064,-4.430000000000007,-1.0900000000000034,0.2100000000000079,4.566957411669182
0,baseline,71,pick,go_top,2,cheese,19.4,154.7,289.7,-149.43,-1.09,0.21,35.0,180.0,280.0,-145.0,0.0,0.0,35.0,180.0,280.0,-145.0,0.0,0.0,32.2,182.8,271.0,-148.95,-0.4,0.02,-2.799999999999997,2.800000000000012,-9.0,9.832598842625488,-3.9499999999999886,-0.4000000000000057,0.0200000000000102,3.9702518811783114
0,baseline,72,pick,go_down,2,cheese,32.2,182.8,271.0,-148.95,-0.4,0.02,35.0,180.0,150.0,-145.0,0.0,0.0,35.0,180.0,150.0,-145.0,0.0,0.0,32.1,179.7,142.0,-149.28,0.03,0.92,-2.8999999999999986,-0.3000000000000113,-8.0,8.514693182963201,-4.280000000000001,0.0300000000000011,0.9199999999999876,4.37786477634931
0,baseline,73,pick,go_up,2,cheese,32.1,179.7,142.0,-149.28,0.03,0.92,35.0,180.0,280.0,-145.0,0.0,0.0,35.0,180.0,280.0,-145.0,0.0,0.0,30.9,185.8,266.8,-149.95,0.03,0.5,-4.100000000000001,5.800000000000011,-13.199999999999989,14.989663104953356,-4.949999999999989,0.0300000000000011,0.5,4.97527888665549
0,baseline,74,base,pick_base,2,cheese,30.9,185.8,266.8,-149.95,0.03,0.5,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.2,154.5,290.4,-149.18,-1.0,0.29,-0.8000000000000007,4.5,-9.600000000000025,10.632497354808065,-4.180000000000007,-1.0,0.289999999999992,4.307725618003084
0,baseline,75,base,place_base,2,cheese,19.2,154.5,290.4,-149.18,-1.0,0.29,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.5,-17.0,191.7,-149.15,-1.56,-88.04,0.5,3.0,-8.300000000000011,8.839683252243837,-4.150000000000006,-1.5600000000000025,1.9599999999999795,4.847442624724915
0,baseline,76,place,go_top,2,cheese,125.5,-17.0,191.7,-149.15,-1.56,-88.04,165.0,-25.0,180.0,-145.0,0.0,-90.0,165.0,-25.0,180.0,-145.0,0.0,-90.0,163.8,-21.8,169.3,-150.12,-0.71,-88.5,-1.1999999999999886,3.1999999999999997,-10.699999999999989,11.23254200971444,-5.1200000000000045,-0.710000000000008,1.5,5.382239310918835
0,baseline,77,place,go_down,2,cheese,163.8,-21.8,169.3,-150.12,-0.71,-88.5,165.0,-25.0,110.0,-145.0,0.0,-90.0,165.0,-25.0,110.0,-145.0,0.0,-90.0,165.0,-22.1,103.9,-148.44,-0.3,-88.63,0.0,2.8999999999999986,-6.099999999999994,6.754257916307306,-3.4399999999999977,-0.3000000000000113,1.3700000000000043,3.71490242132953
0,baseline,78,place,go_up,2,cheese,165.0,-22.1,103.9,-148.44,-0.3,-88.63,165.0,-25.0,180.0,-145.0,0.0,-90.0,165.0,-25.0,180.0,-145.0,0.0,-90.0,164.9,-21.7,169.5,-149.45,-0.6,-88.45,-0.0999999999999943,3.3000000000000007,-10.5,11.006816070054048,-4.449999999999989,-0.5999999999999943,1.5500000000000114,4.7502631506054405
0,baseline,79,base,pick_base,2,cheese,164.9,-21.7,169.5,-149.45,-0.6,-88.45,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.1,155.1,289.4,-149.56,-1.18,0.18,-0.8999999999999986,5.099999999999994,-10.600000000000025,11.797457353175744,-4.560000000000002,-1.1800000000000068,0.1800000000000068,4.713639782588402
0,baseline,80,base,pick_base,3,tomato,19.1,155.1,289.4,-149.56,-1.18,0.18,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.1,155.1,289.4,-149.56,-1.18,0.18,-0.8999999999999986,5.099999999999994,-10.600000000000025,11.797457353175744,-4.560000000000002,-1.1800000000000068,0.1800000000000068,4.713639782588402
0,baseline,81,pick,go_top,3,tomato,19.1,155.1,289.4,-149.56,-1.18,0.18,0.0,180.0,280.0,-145.0,0.0,0.0,0.0,180.0,280.0,-145.0,0.0,0.0,0.2,182.2,270.5,-149.22,-1.32,0.38,0.2,2.1999999999999886,-9.5,9.753460924205312,-4.219999999999999,-1.3199999999999932,0.3799999999999954,4.437927444201851
0,baseline,82,pick,go_down,3,tomato,0.2,182.2,270.5,-149.22,-1.32,0.38,0.0,180.0,150.0,-145.0,0.0,0.0,0.0,180.0,150.0,-145.0,0.0,0.0,1.7,179.0,141.7,-149.3,-1.35,0.38,1.7,-1.0,-8.300000000000011,8.531119504496475,-4.300000000000011,-1.3499999999999943,0.3799999999999954,4.522930465970052
0,baseline,83,pick,go_up,3,tomato,1.7,178.9,141.6,-149.38,-1.39,0.38,0.0,180.0,280.0,-145.0,0.0,0.0,0.0,180.0,280.0,-145.0,0.0,0.0,-0.9,184.8,267.3,-149.78,-1.39,0.09,-0.9,4.800000000000011,-12.699999999999989,13.606616037795725,-4.780000000000001,-1.3899999999999864,0.0900000000000034,4.978815120086302
0,baseline,84,base,pick_base,3,tomato,-0.9,184.8,267.3,-149.78,-1.39,0.09,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,16.0,154.0,291.3,-148.78,-0.28,0.4,-4.0,4.0,-8.699999999999989,10.377379245262254,-3.780000000000001,-0.2800000000000011,0.4000000000000057,3.811403940807116
0,baseline,85,base,place_base,3,tomato,16.0,154.0,291.3,-148.78,-0.28,0.4,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.5,-17.0,191.8,-149.08,-1.51,-88.05,0.5,3.0,-8.199999999999989,8.74585616163448,-4.0800000000000125,-1.509999999999991,1.9499999999999889,4.767494100678053
0,baseline,86,place,go_top,3,tomato,125.5,-17.0,191.7,-149.15,-1.56,-88.04,165.0,25.0,180.0,-145.0,0.0,-90.0,165.0,25.0,180.0,-145.0,0.0,-90.0,163.5,22.7,169.2,-149.7,-2.49,-89.44,-1.5,-2.3000000000000007,-10.800000000000011,11.143608033307716,-4.699999999999989,-2.490000000000009,0.5600000000000023,5.348242702047088
0,baseline,87,place,go_down,3,tomato,163.5,22.7,169.2,-149.7,-2.49,-89.44,165.0,25.0,110.0,-145.0,0.0,-90.0,165.0,25.0,110.0,-145.0,0.0,-90.0,164.8,22.8,103.1,-148.67,-1.82,-89.78,-0.1999999999999886,-2.1999999999999997,-6.900000000000006,7.244998274671987,-3.669999999999988,-1.8199999999999927,0.2199999999999988,4.102401735569042
0,baseline,88,place,go_up,3,tomato,164.8,22.8,103.1,-148.67,-1.82,-89.78,165.0,25.0,180.0,-145.0,0.0,-90.0,165.0,25.0,180.0,-145.0,0.0,-90.0,164.2,23.7,168.5,-149.44,-2.4,-89.31,-0.8000000000000114,-1.3000000000000007,-11.5,11.600862036935014,-4.439999999999998,-2.4000000000000057,0.6899999999999977,5.094084804947793
0,baseline,89,base,pick_base,3,tomato,164.2,23.7,168.5,-149.44,-2.4,-89.31,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.2,155.1,289.5,-149.43,-0.55,-0.99,-0.8000000000000007,5.099999999999994,-10.5,11.700427342623,-4.430000000000007,-0.5500000000000114,-0.9900000000000092,4.572471979137772
0,baseline,90,base,pick_base,4,mushroom,19.2,155.1,289.5,-149.43,-0.55,-0.99,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.2,155.1,289.5,-149.43,-0.55,-0.99,-0.8000000000000007,5.099999999999994,-10.5,11.700427342623,-4.430000000000007,-0.5500000000000114,-0.9900000000000092,4.572471979137772
0,baseline,91,pick,go_top,4,mushroom,19.2,155.1,289.5,-149.43,-0.55,-0.99,-35.0,180.0,280.0,-145.0,0.0,0.0,-35.0,180.0,280.0,-145.0,0.0,0.0,-34.9,182.2,270.1,-149.3,-2.15,0.48,0.1000000000000014,2.1999999999999886,-9.899999999999975,10.141991914806455,-4.300000000000011,-2.1500000000000057,0.4799999999999897,4.831449057994932
0,baseline,92,pick,go_down,4,mushroom,-34.9,182.2,270.1,-149.3,-2.15,0.48,-35.0,180.0,150.0,-145.0,0.0,0.0,-35.0,180.0,150.0,-145.0,0.0,0.0,-32.4,179.0,142.7,-148.75,-1.85,0.42,2.6000000000000014,-1.0,-7.300000000000011,7.813449942247034,-3.75,-1.8499999999999943,0.4199999999999875,4.202546846853699
0,baseline,93,pick,go_up,4,mushroom,-32.4,179.0,142.7,-148.75,-1.85,0.42,-35.0,180.0,280.0,-145.0,0.0,0.0,-35.0,180.0,280.0,-145.0,0.0,0.0,-36.5,184.6,267.0,-149.6,-2.43,0.38,-1.5,4.599999999999994,-13.0,13.871193171461492,-4.599999999999994,-2.430000000000007,0.3799999999999954,5.21625344476282
0,baseline,94,base,pick_base,4,mushroom,-36.5,184.6,267.0,-149.6,-2.43,0.38,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,15.2,154.9,290.2,-149.16,-0.52,0.54,-4.800000000000001,4.900000000000006,-9.800000000000011,11.962023240238262,-4.159999999999997,-0.5200000000000102,0.539999999999992,4.227008398382948
0,baseline,95,base,place_base,4,mushroom,15.2,154.9,290.2,-149.16,-0.52,0.54,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.5,-17.0,191.7,-149.15,-1.56,-88.04,0.5,3.0,-8.300000000000011,8.839683252243837,-4.150000000000006,-1.5600000000000025,1.9599999999999795,4.847442624724915
0,baseline,96,place,go_top,4,mushroom,125.5,-17.0,191.7,-149.15,-1.56,-88.04,165.0,75.0,180.0,-145.0,0.0,-90.0,165.0,75.0,180.0,-145.0,0.0,-90.0,164.1,72.3,169.2,-149.22,-3.25,-89.39,-0.9000000000000057,-2.700000000000003,-10.800000000000011,11.168706281391785,-4.219999999999999,-3.25,0.6100000000000136,5.361249854278386
0,baseline,97,place,go_down,4,mushroom,164.1,72.3,169.2,-149.22,-3.25,-89.39,165.0,75.0,110.0,-145.0,0.0,-90.0,165.0,75.0,110.0,-145.0,0.0,-90.0,164.6,73.0,103.2,-148.4,-2.21,-89.43,-0.4000000000000057,-2.0,-6.799999999999997,7.099295739719537,-3.4000000000000057,-2.210000000000008,0.5699999999999932,4.094996947495818
0,baseline,98,place,go_up,4,mushroom,164.6,73.0,103.2,-148.4,-2.21,-89.43,165.0,75.0,180.0,-145.0,0.0,-90.0,165.0,75.0,180.0,-145.0,0.0,-90.0,164.7,73.1,168.3,-149.05,-3.04,-89.4,-0.3000000000000113,-1.9000000000000057,-11.699999999999989,11.857065404222064,-4.050000000000011,-3.039999999999992,0.5999999999999943,5.099421535821493
0,baseline,99,base,pick_base,4,mushroom,164.7,73.1,168.3,-149.05,-3.04,-89.4,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.2,155.5,289.1,-149.6,-0.62,-1.08,-0.8000000000000007,5.5,-10.899999999999975,12.235195135346208,-4.599999999999994,-0.6200000000000045,-1.0800000000000125,4.765584958848177
0,baseline,100,base,pick_base,5,bread,19.2,155.5,289.1,-149.6,-0.62,-1.08,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.2,155.5,289.1,-149.6,-0.62,-1.08,-0.8000000000000007,5.5,-10.899999999999975,12.235195135346208,-4.599999999999994,-0.6200000000000045,-1.0800000000000125,4.765584958848177
0,baseline,101,pick,go_top,5,bread,19.2,155.5,289.1,-149.6,-0.62,-1.08,-70.0,180.0,280.0,-145.0,0.0,0.0,-70.0,180.0,280.0,-145.0,0.0,0.0,-70.2,182.4,267.9,-149.55,-3.19,0.42,-0.2000000000000028,2.4000000000000057,-12.100000000000025,12.337341690980296,-4.550000000000011,-3.1899999999999977,0.4199999999999875,5.572701319826865
0,baseline,102,pick,go_down,5,bread,-70.2,182.4,267.9,-149.55,-3.19,0.42,-70.0,180.0,150.0,-145.0,0.0,0.0,-70.0,180.0,150.0,-145.0,0.0,0.0,-67.1,179.5,142.7,-148.46,-2.17,0.34,2.9000000000000057,-0.5,-7.300000000000011,7.870832230456967,-3.460000000000008,-2.1699999999999875,0.3400000000000034,4.0983045274845065
0,baseline,103,pick,go_up,5,bread,-67.1,179.6,142.9,-148.39,-2.11,0.34,-70.0,180.0,280.0,-145.0,0.0,0.0,-70.0,180.0,280.0,-145.0,0.0,0.0,-72.3,184.5,266.3,-149.37,-3.12,0.38,-2.299999999999997,4.5,-13.699999999999989,14.602397063496106,-4.3700000000000045,-3.1200000000000045,0.3799999999999954,5.382908135942881
0,baseline,104,base,pick_base,5,bread,-72.3,184.5,266.3,-149.37,-3.12,0.38,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,15.5,154.3,292.5,-148.35,-0.14,0.46,-4.5,4.300000000000011,-7.5,9.7462813421325,-3.3499999999999943,-0.1399999999999863,0.4600000000000079,3.3843315440423334
0,baseline,105,base,place_base,5,bread,15.5,154.3,292.5,-148.35,-0.14,0.46,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.5,-17.0,191.7,-149.15,-1.56,-88.04,0.5,3.0,-8.300000000000011,8.839683252243837,-4.150000000000006,-1.5600000000000025,1.9599999999999795,4.847442624724915
0,baseline,106,place,go_top,5,bread,125.5,-17.0,191.7,-149.15,-1.56,-88.04,165.0,125.0,180.0,-145.0,0.0,-90.0,165.0,125.0,180.0,-145.0,0.0,-90.0,165.2,121.2,167.7,-148.98,-4.03,-89.58,0.1999999999999886,-3.799999999999997,-12.300000000000011,12.875169901791596,-3.9799999999999898,-4.030000000000001,0.4200000000000159,5.679586252536354
0,baseline,107,place,go_down,5,bread,165.1,121.2,167.6,-149.02,-4.1,-89.58,165.0,125.0,110.0,-145.0,0.0,-90.0,165.0,125.0,110.0,-145.0,0.0,-90.0,165.1,121.0,102.0,-148.47,-3.05,-89.69,0.0999999999999943,-4.0,-8.0,8.944830909525344,-3.469999999999999,-3.050000000000012,0.3100000000000023,4.63028076902471
0,baseline,108,place,go_up,5,bread,165.1,121.0,102.1,-148.43,-2.98,-89.69,165.0,125.0,180.0,-145.0,0.0,-90.0,165.0,125.0,180.0,-145.0,0.0,-90.0,165.7,122.2,165.9,-148.97,-3.98,-89.66,0.6999999999999886,-2.799999999999997,-14.099999999999994,14.392359083902813,-3.969999999999999,-3.9799999999999898,0.3400000000000034,5.631775918837673
0,baseline,109,base,pick_base,5,bread,165.7,122.2,165.9,-148.97,-3.98,-89.66,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.6,154.5,289.9,-149.27,-0.48,-1.08,-0.3999999999999986,4.5,-10.100000000000025,11.064357188739002,-4.27000000000001,-0.4799999999999897,-1.0800000000000125,4.43054172759947
